Date,y,x1,x2,x3,x4,x5
2014-12-02,23654.300781,23367.449219,23987.449219,24004.279297,24111.980469,23843.910156
2014-12-03,23428.619141,23654.300781,23367.449219,23987.449219,24004.279297,24111.980469
2014-12-04,23832.560547,23428.619141,23654.300781,23367.449219,23987.449219,24004.279297
2014-12-05,24002.640625,23832.560547,23428.619141,23654.300781,23367.449219,23987.449219
2014-12-08,24047.669922,24002.640625,23832.560547,23428.619141,23654.300781,23367.449219
2014-12-09,23485.830078,24047.669922,24002.640625,23832.560547,23428.619141,23654.300781
2014-12-10,23524.519531,23485.830078,24047.669922,24002.640625,23832.560547,23428.619141
2014-12-11,23312.539063,23524.519531,23485.830078,24047.669922,24002.640625,23832.560547
2014-12-12,23249.199219,23312.539063,23524.519531,23485.830078,24047.669922,24002.640625
2014-12-15,23027.849609,23249.199219,23312.539063,23524.519531,23485.830078,24047.669922
2014-12-16,22670.5,23027.849609,23249.199219,23312.539063,23524.519531,23485.830078
2014-12-17,22585.839844,22670.5,23027.849609,23249.199219,23312.539063,23524.519531
2014-12-18,22832.210938,22585.839844,22670.5,23027.849609,23249.199219,23312.539063
2014-12-19,23116.630859,22832.210938,22585.839844,22670.5,23027.849609,23249.199219
2014-12-22,23408.570313,23116.630859,22832.210938,22585.839844,22670.5,23027.849609
2014-12-23,23333.689453,23408.570313,23116.630859,22832.210938,22585.839844,22670.5
2014-12-24,23349.339844,23333.689453,23408.570313,23116.630859,22832.210938,22585.839844
2014-12-29,23773.179688,23349.339844,23333.689453,23408.570313,23116.630859,22832.210938
2014-12-30,23501.099609,23773.179688,23349.339844,23333.689453,23408.570313,23116.630859
2014-12-31,23605.039063,23501.099609,23773.179688,23349.339844,23333.689453,23408.570313
2015-01-02,23721.300781,23605.039063,23501.099609,23773.179688,23349.339844,23333.689453
2015-01-05,23721.320313,23721.300781,23605.039063,23501.099609,23773.179688,23349.339844
2015-01-06,23485.410156,23721.320313,23721.300781,23605.039063,23501.099609,23773.179688
2015-01-07,23681.259766,23485.410156,23721.320313,23721.300781,23605.039063,23501.099609
2015-01-08,23835.529297,23681.259766,23485.410156,23721.320313,23721.300781,23605.039063
2015-01-09,23919.949219,23835.529297,23681.259766,23485.410156,23721.320313,23721.300781
2015-01-12,24026.460938,23919.949219,23835.529297,23681.259766,23485.410156,23721.320313
2015-01-13,24215.970703,24026.460938,23919.949219,23835.529297,23681.259766,23485.410156
2015-01-14,24112.599609,24215.970703,24026.460938,23919.949219,23835.529297,23681.259766
2015-01-15,24350.910156,24112.599609,24215.970703,24026.460938,23919.949219,23835.529297
2015-01-16,24103.519531,24350.910156,24112.599609,24215.970703,24026.460938,23919.949219
2015-01-19,23738.490234,24103.519531,24350.910156,24112.599609,24215.970703,24026.460938
2015-01-20,23951.160156,23738.490234,24103.519531,24350.910156,24112.599609,24215.970703
2015-01-21,24352.580078,23951.160156,23738.490234,24103.519531,24350.910156,24112.599609
2015-01-22,24522.630859,24352.580078,23951.160156,23738.490234,24103.519531,24350.910156
2015-01-23,24850.449219,24522.630859,24352.580078,23951.160156,23738.490234,24103.519531
2015-01-26,24909.900391,24850.449219,24522.630859,24352.580078,23951.160156,23738.490234
2015-01-27,24807.279297,24909.900391,24850.449219,24522.630859,24352.580078,23951.160156
2015-01-28,24861.810547,24807.279297,24909.900391,24850.449219,24522.630859,24352.580078
2015-01-29,24595.849609,24861.810547,24807.279297,24909.900391,24850.449219,24522.630859
2015-01-30,24507.050781,24595.849609,24861.810547,24807.279297,24909.900391,24850.449219
2015-02-02,24484.740234,24507.050781,24595.849609,24861.810547,24807.279297,24909.900391
2015-02-03,24554.779297,24484.740234,24507.050781,24595.849609,24861.810547,24807.279297
2015-02-04,24679.759766,24554.779297,24484.740234,24507.050781,24595.849609,24861.810547
2015-02-05,24765.490234,24679.759766,24554.779297,24484.740234,24507.050781,24595.849609
2015-02-06,24679.390625,24765.490234,24679.759766,24554.779297,24484.740234,24507.050781
2015-02-09,24521.0,24679.390625,24765.490234,24679.759766,24554.779297,24484.740234
2015-02-10,24528.099609,24521.0,24679.390625,24765.490234,24679.759766,24554.779297
